Frame,Time (Seconds),QX,QY,QZ,QW,X,Y,Z
2938,24.483333,0.007225,0.000119,0.016534,0.999837,0.000000,57.693673,14.259149
2939,24.491667,0.007272,0.000121,0.016642,0.999835,0.000000,57.752407,14.259358
2940,24.500000,0.007313,0.000122,0.016737,0.999833,0.000000,57.804499,14.259364
2941,24.508333,0.007355,0.000124,0.016833,0.999831,0.000000,57.856278,14.259536
2942,24.516667,0.007401,0.000125,0.016941,0.999829,0.000000,57.913968,14.259919
2943,24.525000,0.007443,0.000127,0.017037,0.999827,0.000000,57.964981,14.260524
2944,24.533333,0.007484,0.000128,0.017132,0.999825,0.000000,58.015860,14.261258
2945,24.541667,0.007531,0.000130,0.017240,0.999823,0.000000,58.072951,14.262355
2946,24.550000,0.007573,0.000131,0.017336,0.999821,0.000000,58.123605,14.263364
2947,24.558333,0.007615,0.000133,0.017431,0.999819,0.000000,58.174125,14.264164
2948,24.566667,0.007662,0.000134,0.017539,0.999817,0.000000,58.231138,14.265134
2949,24.575000,0.007704,0.000136,0.017634,0.999815,0.000000,58.281499,14.266134
2950,24.583333,0.007746,0.000137,0.017730,0.999813,0.000000,58.331460,14.267367
2951,24.591667,0.007793,0.000139,0.017838,0.999811,0.000000,58.387811,14.268272
2952,24.600000,0.007835,0.000141,0.017933,0.999808,0.000000,58.437885,14.269072
2953,24.608333,0.007877,0.000142,0.018029,0.999806,0.000000,58.488037,14.269588
2954,24.616667,0.007925,0.000144,0.018137,0.999804,0.000000,58.544285,14.270310
2955,24.625000,0.007967,0.000145,0.018232,0.999802,0.000000,58.594421,14.270868
2956,24.633333,0.008009,0.000147,0.018328,0.999800,0.000000,58.644679,14.271193
2957,24.641667,0.008057,0.000149,0.018436,0.999798,0.000000,58.701376,14.271181
2958,24.650000,0.008100,0.000150,0.018531,0.999795,0.000000,58.751816,14.271023
2959,24.658333,0.008142,0.000152,0.018627,0.999793,0.000000,58.802151,14.270880
2960,24.666667,0.008190,0.000153,0.018735,0.999791,0.000000,58.859193,14.270993
2961,24.675000,0.008233,0.000155,0.018831,0.999789,0.000000,58.910198,14.270962
2962,24.683333,0.008275,0.000157,0.018927,0.999787,0.000000,58.961258,14.271141
2963,24.691667,0.008323,0.000158,0.019035,0.999784,0.000000,59.018584,14.271650
2964,24.700000,0.008366,0.000160,0.019131,0.999782,0.000000,59.069516,14.272090
2965,24.708333,0.008409,0.000162,0.019227,0.999780,0.000000,59.120636,14.272309
2966,24.716667,0.008457,0.000164,0.019335,0.999777,0.000000,59.177973,14.272813
2967,24.725000,0.008500,0.000165,0.019431,0.999775,0.000000,59.228768,14.273452
2968,24.733333,0.008543,0.000167,0.019527,0.999773,0.000000,59.279343,14.274021
2969,24.741667,0.008592,0.000169,0.019635,0.999770,0.000000,59.336188,14.274454
2970,24.750000,0.008635,0.000170,0.019731,0.999768,0.000000,59.386811,14.274527
2971,24.758333,0.008678,0.000172,0.019828,0.999766,0.000000,59.437540,14.274748
2972,24.766667,0.008727,0.000174,0.019936,0.999763,0.000000,59.494529,14.274664
2973,24.775000,0.008770,0.000176,0.020033,0.999761,0.000000,59.545221,14.274638
2974,24.783333,0.008814,0.000177,0.020129,0.999759,0.000000,59.595703,14.274324
2975,24.791667,0.008863,0.000179,0.020238,0.999756,0.000000,59.652728,14.274026
2976,24.800000,0.008906,0.000181,0.020335,0.999754,0.000000,59.703148,14.273461
2977,24.808333,0.008950,0.000183,0.020432,0.999751,0.000000,59.753856,14.272978
2978,24.816667,0.008999,0.000185,0.020541,0.999748,0.000000,59.810942,14.272799
2979,24.825000,0.009043,0.000187,0.020638,0.999746,0.000000,59.861392,14.272555
2980,24.833333,0.009087,0.000188,0.020735,0.999744,0.000000,59.912065,14.272234
2981,24.841667,0.009136,0.000190,0.020844,0.999741,0.000000,59.969012,14.271671
2982,24.850000,0.009180,0.000192,0.020942,0.999739,0.000000,60.019860,14.271366
2983,24.858333,0.009224,0.000194,0.021039,0.999736,0.000000,60.070541,14.271184
2984,24.866667,0.009273,0.000196,0.021149,0.999733,0.000000,60.127566,14.271057
2985,24.875000,0.009318,0.000198,0.021246,0.999731,0.000000,60.178312,14.271100
2986,24.883333,0.009362,0.000200,0.021344,0.999728,0.000000,60.228671,14.271173
2987,24.891667,0.009412,0.000202,0.021454,0.999726,0.000000,60.285640,14.271358
2988,24.900000,0.009456,0.000204,0.021553,0.999723,0.000000,60.336327,14.271364
2989,24.908333,0.009501,0.000206,0.021651,0.999720,0.000000,60.387417,14.271435
2990,24.916667,0.009551,0.000208,0.021761,0.999718,0.000000,60.445437,14.271379
2991,24.925000,0.009596,0.000210,0.021860,0.999715,0.000000,60.496813,14.271286
2992,24.933333,0.009640,0.000212,0.021958,0.999712,0.000000,60.548341,14.270734
2993,24.941667,0.009691,0.000214,0.022069,0.999709,0.000000,60.606464,14.269808
2994,24.950000,0.009736,0.000216,0.022168,0.999707,0.000000,60.657910,14.269086
2995,24.958333,0.009781,0.000218,0.022267,0.999704,0.000000,60.709135,14.268668
2996,24.966667,0.009832,0.000220,0.022379,0.999701,0.000000,60.767014,14.268273
2997,24.975000,0.009877,0.000222,0.022479,0.999699,0.000000,60.818125,14.267979
2998,24.983333,0.009922,0.000224,0.022578,0.999696,0.000000,60.869381,14.267303
2999,24.991667,0.009973,0.000226,0.022690,0.999693,0.000000,60.927245,14.266418
3000,25.000000,0.010019,0.000228,0.022790,0.999690,0.000000,60.979025,14.265372
3001,25.008333,0.010064,0.000230,0.022890,0.999687,0.000000,61.030819,14.264496
3002,25.016667,0.010115,0.000233,0.023003,0.999684,0.000000,61.088871,14.263825
3003,25.025000,0.010161,0.000235,0.023104,0.999681,0.000000,61.140534,14.263369
3004,25.033333,0.010207,0.000237,0.023204,0.999679,0.000000,61.192492,14.263153
3005,25.041667,0.010259,0.000239,0.023318,0.999675,0.000000,61.250954,14.263641
3006,25.050000,0.010305,0.000241,0.023419,0.999673,0.000000,61.302368,14.264256
3007,25.058333,0.010351,0.000244,0.023520,0.999670,0.000000,61.353509,14.265229
3008,25.066667,0.010403,0.000246,0.023635,0.999667,0.000000,61.410575,14.266478
3009,25.075000,0.010450,0.000248,0.023736,0.999664,0.000000,61.461307,14.267503
3010,25.083333,0.010496,0.000250,0.023838,0.999661,0.000000,61.511758,14.268449
3011,25.091667,0.010549,0.000253,0.023953,0.999657,0.000000,61.568731,14.269913
3012,25.100000,0.010595,0.000255,0.024056,0.999654,0.000000,61.619238,14.271471
3013,25.108333,0.010642,0.000257,0.024158,0.999651,0.000000,61.669773,14.273313
3014,25.116667,0.010695,0.000260,0.024274,0.999648,0.000000,61.727138,14.275624
3015,25.125000,0.010742,0.000262,0.024377,0.999645,0.000000,61.778180,14.277995
3016,25.133333,0.010789,0.000264,0.024480,0.999642,0.000000,61.829128,14.280581
3017,25.141667,0.010842,0.000267,0.024596,0.999639,0.000000,61.886343,14.283446
3018,25.150000,0.010890,0.000269,0.024700,0.999636,0.000000,61.936874,14.286147
3019,25.158333,0.010937,0.000271,0.024803,0.999632,0.000000,61.987351,14.289077
3020,25.166667,0.010991,0.000274,0.024920,0.999629,0.000000,62.044139,14.292576
3021,25.175000,0.011039,0.000276,0.025024,0.999626,0.000000,62.094700,14.295427
3022,25.183333,0.011087,0.000279,0.025128,0.999623,0.000000,62.145087,14.298022
3023,25.191667,0.011141,0.000281,0.025246,0.999619,0.000000,62.202047,14.300985
3024,25.200000,0.011190,0.000284,0.025351,0.999616,0.000000,62.252590,14.303339
3025,25.208333,0.011239,0.000286,0.025455,0.999613,0.000000,62.303332,14.305230
3026,25.216667,0.011293,0.000289,0.025573,0.999609,0.000000,62.360713,14.306999
3027,25.225000,0.011342,0.000291,0.025678,0.999606,0.000000,62.411585,14.308858
3028,25.233333,0.011391,0.000294,0.025784,0.999603,0.000000,62.461891,14.310681
3029,25.241667,0.011447,0.000297,0.025902,0.999599,0.000000,62.518444,14.312185
3030,25.250000,0.011496,0.000299,0.026008,0.999596,0.000000,62.568546,14.313098
3031,25.258333,0.011545,0.000302,0.026114,0.999592,0.000000,62.618639,14.313866
3032,25.266667,0.011601,0.000304,0.026233,0.999589,0.000000,62.675132,14.314113
3033,25.275000,0.011650,0.000307,0.026339,0.999585,0.000000,62.725726,14.314180
3034,25.283333,0.011699,0.000310,0.026445,0.999582,0.000000,62.776193,14.313935
3035,25.291667,0.011755,0.000312,0.026565,0.999578,0.000000,62.833008,14.313402
3036,25.300000,0.011804,0.000315,0.026671,0.999575,0.000000,62.883476,14.312743
3037,25.308333,0.011854,0.000318,0.026778,0.999571,0.000000,62.933933,14.312188
3038,25.316667,0.011909,0.000320,0.026899,0.999567,0.000000,62.990733,14.311616
3039,25.325000,0.011959,0.000323,0.027006,0.999564,0.000000,63.041063,14.310992
3040,25.333333,0.012008,0.000326,0.027113,0.999560,0.000000,63.091125,14.310062
3041,25.341667,0.012064,0.000329,0.027234,0.999556,0.000000,63.147079,14.309088
3042,25.350000,0.012113,0.000331,0.027341,0.999553,0.000000,63.196544,14.307618
3043,25.358333,0.012162,0.000334,0.027449,0.999549,0.000000,63.246347,14.305921
3044,25.366667,0.012218,0.000337,0.027571,0.999545,0.000000,63.302413,14.304444
3045,25.375000,0.012267,0.000340,0.027679,0.999542,0.000000,63.352445,14.303109
3046,25.383333,0.012316,0.000342,0.027787,0.999538,0.000000,63.402691,14.301698
3047,25.391667,0.012371,0.000345,0.027909,0.999534,0.000000,63.459505,14.300051
3048,25.400000,0.012421,0.000348,0.028018,0.999530,0.000000,63.510359,14.298327
3049,25.408333,0.012470,0.000351,0.028127,0.999527,0.000000,63.561256,14.296712
3050,25.416667,0.012525,0.000354,0.028250,0.999522,0.000000,63.618570,14.295256
3051,25.425000,0.012574,0.000357,0.028359,0.999519,0.000000,63.669262,14.294227
3052,25.433333,0.012623,0.000360,0.028468,0.999515,0.000000,63.719467,14.293237
3053,25.441667,0.012678,0.000363,0.028592,0.999511,0.000000,63.775534,14.292284
3054,25.450000,0.012727,0.000365,0.028702,0.999507,0.000000,63.824967,14.291601
3055,25.458333,0.012776,0.000368,0.028812,0.999503,0.000000,63.874179,14.291483
3056,25.466667,0.012832,0.000371,0.028936,0.999499,0.000000,63.929585,14.291039
3057,25.475000,0.012881,0.000374,0.029046,0.999495,0.000000,63.978593,14.290396
3058,25.483333,0.012931,0.000377,0.029157,0.999491,0.000000,64.027844,14.289569
3059,25.491667,0.012986,0.000380,0.029281,0.999487,0.000000,64.083441,14.288523
3060,25.500000,0.013036,0.000383,0.029392,0.999483,0.000000,64.132712,14.287796
3061,25.508333,0.013085,0.000386,0.029504,0.999479,0.000000,64.182026,14.287068
3062,25.516667,0.013141,0.000390,0.029629,0.999474,0.000000,64.237634,14.286612
3063,25.525000,0.013191,0.000393,0.029741,0.999471,0.000000,64.287044,14.286188
3064,25.533333,0.013240,0.000395,0.029853,0.999467,0.000000,64.336737,14.285667
3065,25.541667,0.013297,0.000399,0.029979,0.999462,0.000000,64.392308,14.285042
3066,25.550000,0.013346,0.000402,0.030091,0.999458,0.000000,64.441661,14.284176
3067,25.558333,0.013396,0.000405,0.030204,0.999454,0.000000,64.490878,14.283026
3068,25.566667,0.013453,0.000408,0.030331,0.999449,0.000000,64.546464,14.281629
3069,25.575000,0.013503,0.000411,0.030444,0.999445,0.000000,64.595923,14.279979
3070,25.583333,0.013553,0.000414,0.030557,0.999441,0.000000,64.645445,14.278540
3071,25.591667,0.013609,0.000418,0.030685,0.999436,0.000000,64.700828,14.276961
3072,25.600000,0.013659,0.000421,0.030799,0.999432,0.000000,64.749998,14.275669
3073,25.608333,0.013710,0.000424,0.030913,0.999428,0.000000,64.799224,14.274437
3074,25.616667,0.013766,0.000428,0.031042,0.999423,0.000000,64.854360,14.273009
3075,25.625000,0.013817,0.000431,0.031156,0.999419,0.000000,64.903128,14.271898
3076,25.633333,0.013867,0.000434,0.031271,0.999415,0.000000,64.951658,14.270444
3077,25.641667,0.013924,0.000437,0.031401,0.999410,0.000000,65.006591,14.268896
3078,25.650000,0.013974,0.000441,0.031516,0.999405,0.000000,65.054945,14.267654
3079,25.658333,0.014025,0.000444,0.031632,0.999401,0.000000,65.103316,14.266486
3080,25.666667,0.014082,0.000448,0.031762,0.999396,0.000000,65.157858,14.265282
3081,25.675000,0.014133,0.000451,0.031878,0.999392,0.000000,65.206231,14.264541
3082,25.683333,0.014183,0.000454,0.031995,0.999387,0.000000,65.254693,14.263798
3083,25.691667,0.014241,0.000458,0.032126,0.999382,0.000000,65.309291,14.262684
3084,25.700000,0.014292,0.000461,0.032243,0.999378,0.000000,65.357975,14.261594
3085,25.708333,0.014343,0.000464,0.032361,0.999373,0.000000,65.406479,14.260387
3086,25.716667,0.014401,0.000468,0.032493,0.999368,0.000000,65.461321,14.258731
3087,25.725000,0.014452,0.000472,0.032611,0.999364,0.000000,65.510121,14.257552
3088,25.733333,0.014504,0.000475,0.032729,0.999359,0.000000,65.559276,14.256479
3089,25.741667,0.014562,0.000479,0.032863,0.999354,0.000000,65.615086,14.255189
3090,25.750000,0.014613,0.000482,0.032982,0.999349,0.000000,65.665023,14.253991
3091,25.758333,0.014665,0.000486,0.033101,0.999344,0.000000,65.714823,14.252861
3092,25.766667,0.014724,0.000490,0.033236,0.999339,0.000000,65.770682,14.251330
3093,25.775000,0.014776,0.000493,0.033355,0.999334,0.000000,65.819642,14.249857
3094,25.783333,0.014828,0.000497,0.033476,0.999329,0.000000,65.868575,14.247960
3095,25.791667,0.014887,0.000501,0.033611,0.999324,0.000000,65.923649,14.245805
3096,25.800000,0.014939,0.000504,0.033732,0.999319,0.000000,65.972902,14.243746
3097,25.808333,0.014991,0.000508,0.033854,0.999314,0.000000,66.022126,14.241691
3098,25.816667,0.015050,0.000512,0.033991,0.999309,0.000000,66.077449,14.239653
3099,25.825000,0.015103,0.000516,0.034113,0.999304,0.000000,66.126477,14.237966
3100,25.833333,0.015155,0.000519,0.034235,0.999299,0.000000,66.175778,14.236189
3101,25.841667,0.015215,0.000523,0.034373,0.999293,0.000000,66.231323,14.233782
3102,25.850000,0.015268,0.000527,0.034497,0.999288,0.000000,66.280309,14.231518
3103,25.858333,0.015321,0.000531,0.034620,0.999283,0.000000,66.329367,14.229487
3104,25.866667,0.015380,0.000535,0.034760,0.999277,0.000000,66.384566,14.227723
3105,25.875000,0.015433,0.000539,0.034884,0.999272,0.000000,66.433667,14.226007
3106,25.883333,0.015487,0.000543,0.035009,0.999267,0.000000,66.482435,14.223919
3107,25.891667,0.015547,0.000547,0.035150,0.999261,0.000000,66.537308,14.222002
3108,25.900000,0.015600,0.000551,0.035275,0.999256,0.000000,66.586016,14.220348
3109,25.908333,0.015654,0.000555,0.035401,0.999250,0.000000,66.634679,14.218768
3110,25.916667,0.015714,0.000559,0.035544,0.999244,0.000000,66.689362,14.216818
3111,25.925000,0.015768,0.000563,0.035671,0.999239,0.000000,66.738259,14.214761
3112,25.933333,0.015822,0.000567,0.035798,0.999234,0.000000,66.787129,14.212565
3113,25.941667,0.015883,0.000571,0.035942,0.999227,0.000000,66.841538,14.210253
3114,25.950000,0.015937,0.000575,0.036070,0.999222,0.000000,66.889989,14.207933
3115,25.958333,0.015992,0.000579,0.036199,0.999216,0.000000,66.938575,14.205147
3116,25.966667,0.016053,0.000584,0.036344,0.999210,0.000000,66.992796,14.201704
3117,25.975000,0.016108,0.000588,0.036474,0.999205,0.000000,67.040970,14.198545
3118,25.983333,0.016162,0.000592,0.036604,0.999199,0.000000,67.089053,14.195173
3119,25.991667,0.016223,0.000597,0.036751,0.999193,0.000000,67.143305,14.191180
3120,26.000000,0.016278,0.000601,0.036882,0.999187,0.000000,67.191479,14.187700
3121,26.008333,0.016333,0.000605,0.037014,0.999181,0.000000,67.239563,14.183879
3122,26.016667,0.016394,0.000610,0.037162,0.999175,0.000000,67.293495,14.179333
3123,26.025000,0.016449,0.000614,0.037295,0.999169,0.000000,67.341472,14.175089
3124,26.033333,0.016503,0.000618,0.037428,0.999163,0.000000,67.389146,14.170486
3125,26.041667,0.016565,0.000623,0.037578,0.999156,0.000000,67.443167,14.165109
3126,26.050000,0.016619,0.000627,0.037713,0.999150,0.000000,67.491373,14.160213
3127,26.058333,0.016673,0.000632,0.037847,0.999144,0.000000,67.539620,14.155075
3128,26.066667,0.016735,0.000636,0.038000,0.999137,0.000000,67.593896,14.148705
3129,26.075000,0.016789,0.000641,0.038135,0.999131,0.000000,67.642085,14.142655
3130,26.083333,0.016843,0.000645,0.038272,0.999125,0.000000,67.690079,14.136484
3131,26.091667,0.016904,0.000650,0.038426,0.999118,0.000000,67.743301,14.129291
3132,26.100000,0.016957,0.000655,0.038563,0.999112,0.000000,67.790531,14.122799
3133,26.108333,0.017011,0.000659,0.038702,0.999106,0.000000,67.837545,14.116033
3134,26.116667,0.017071,0.000664,0.038858,0.999099,0.000000,67.890469,14.108498
3135,26.125000,0.017124,0.000668,0.038997,0.999092,0.000000,67.937085,14.101843
3136,26.133333,0.017177,0.000673,0.039137,0.999086,0.000000,67.983651,14.095036
3137,26.141667,0.017237,0.000678,0.039295,0.999079,0.000000,68.036068,14.087057
3138,26.150000,0.017290,0.000682,0.039436,0.999072,0.000000,68.082417,14.079801
3139,26.158333,0.017342,0.000687,0.039578,0.999066,0.000000,68.128900,14.072664
3140,26.166667,0.017401,0.000692,0.039738,0.999058,0.000000,68.181141,14.064551
3141,26.175000,0.017453,0.000697,0.039881,0.999052,0.000000,68.227305,14.057884
3142,26.183333,0.017505,0.000701,0.040025,0.999045,0.000000,68.273245,14.051299
3143,26.191667,0.017563,0.000706,0.040187,0.999038,0.000000,68.324568,14.044216
3144,26.200000,0.017615,0.000711,0.040332,0.999031,0.000000,68.369977,14.037752
3145,26.208333,0.017666,0.000716,0.040478,0.999024,0.000000,68.414830,14.030946
3146,26.216667,0.017724,0.000721,0.040643,0.999016,0.000000,68.464810,14.023681
3147,26.225000,0.017775,0.000726,0.040790,0.999009,0.000000,68.509032,14.017080
3148,26.233333,0.017826,0.000730,0.040937,0.999002,0.000000,68.553019,14.010027
3149,26.241667,0.017884,0.000736,0.041104,0.998995,0.000000,68.602103,14.001466
3150,26.250000,0.017934,0.000741,0.041253,0.998987,0.000000,68.646043,13.993985
3151,26.258333,0.017984,0.000745,0.041403,0.998980,0.000000,68.689762,13.986669
3152,26.266667,0.018041,0.000751,0.041573,0.998972,0.000000,68.738540,13.977991
3153,26.275000,0.018091,0.000756,0.041724,0.998965,0.000000,68.781610,13.969948
3154,26.283333,0.018140,0.000760,0.041876,0.998958,0.000000,68.824309,13.962035
3155,26.291667,0.018196,0.000766,0.042048,0.998950,0.000000,68.871979,13.953819
3156,26.300000,0.018245,0.000771,0.042201,0.998942,0.000000,68.914291,13.946560
3157,26.308333,0.018294,0.000776,0.042356,0.998935,0.000000,68.956971,13.939467
3158,26.316667,0.018349,0.000781,0.042530,0.998926,0.000000,69.004706,13.931901
3159,26.325000,0.018398,0.000786,0.042686,0.998919,0.000000,69.047123,13.925601
3160,26.333333,0.018446,0.000791,0.042842,0.998911,0.000000,69.089495,13.918931
3161,26.341667,0.018501,0.000797,0.043019,0.998903,0.000000,69.136712,13.911061
3162,26.350000,0.018549,0.000802,0.043177,0.998895,0.000000,69.178282,13.903901
3163,26.358333,0.018597,0.000807,0.043336,0.998887,0.000000,69.219704,13.896528
3164,26.366667,0.018651,0.000813,0.043516,0.998878,0.000000,69.266124,13.888265
3165,26.375000,0.018698,0.000818,0.043677,0.998870,0.000000,69.307372,13.880925
3166,26.383333,0.018746,0.000823,0.043838,0.998862,0.000000,69.348301,13.873734
3167,26.391667,0.018799,0.000828,0.044020,0.998853,0.000000,69.393495,13.865707
3168,26.400000,0.018846,0.000834,0.044183,0.998845,0.000000,69.433712,13.858720
3169,26.408333,0.018893,0.000839,0.044347,0.998837,0.000000,69.473672,13.851346
3170,26.416667,0.018945,0.000845,0.044533,0.998828,0.000000,69.518197,13.842547
3171,26.425000,0.018992,0.000850,0.044698,0.998820,0.000000,69.557596,13.834965
3172,26.433333,0.019038,0.000855,0.044865,0.998811,0.000000,69.596936,13.827720
3173,26.441667,0.019089,0.000861,0.045053,0.998802,0.000000,69.641360,13.819581
3174,26.450000,0.019135,0.000866,0.045221,0.998793,0.000000,69.681184,13.812249
3175,26.458333,0.019181,0.000872,0.045390,0.998785,0.000000,69.721051,13.804771
3176,26.466667,0.019232,0.000878,0.045581,0.998775,0.000000,69.766189,13.795966
3177,26.475000,0.019277,0.000883,0.045752,0.998766,0.000000,69.806383,13.787995
3178,26.483333,0.019322,0.000888,0.045924,0.998758,0.000000,69.846460,13.779634
3179,26.491667,0.019372,0.000895,0.046118,0.998748,0.000000,69.891291,13.770238
3180,26.500000,0.019416,0.000900,0.046292,0.998739,0.000000,69.930914,13.761716
3181,26.508333,0.019460,0.000905,0.046467,0.998730,0.000000,69.970227,13.753168
3182,26.516667,0.019509,0.000912,0.046664,0.998720,0.000000,70.014298,13.743841
3183,26.525000,0.019552,0.000917,0.046841,0.998711,0.000000,70.053239,13.735860
3184,26.533333,0.019596,0.000923,0.047018,0.998701,0.000000,70.091811,13.728082
3185,26.541667,0.019644,0.000929,0.047219,0.998691,0.000000,70.134787,13.719500
3186,26.550000,0.019687,0.000934,0.047398,0.998682,0.000000,70.172599,13.712157
3187,26.558333,0.019729,0.000940,0.047579,0.998672,0.000000,70.210310,13.705230
3188,26.566667,0.019777,0.000946,0.047783,0.998661,0.000000,70.252945,13.697748
3189,26.575000,0.019819,0.000952,0.047965,0.998652,0.000000,70.290558,13.691076
3190,26.583333,0.019861,0.000958,0.048149,0.998642,0.000000,70.328073,13.684092
3191,26.591667,0.019908,0.000964,0.048356,0.998631,0.000000,70.369666,13.676241
3192,26.600000,0.019950,0.000970,0.048542,0.998621,0.000000,70.406344,13.669399
3193,26.608333,0.019992,0.000976,0.048729,0.998611,0.000000,70.442920,13.662692
3194,26.616667,0.020038,0.000982,0.048940,0.998600,0.000000,70.484303,13.655495
3195,26.625000,0.020080,0.000988,0.049128,0.998590,0.000000,70.521750,13.649259
3196,26.633333,0.020121,0.000994,0.049318,0.998580,0.000000,70.559241,13.643062
3197,26.641667,0.020167,0.001000,0.049533,0.998568,0.000000,70.601075,13.635713
3198,26.650000,0.020208,0.001006,0.049725,0.998558,0.000000,70.637697,13.628827
3199,26.658333,0.020249,0.001012,0.049918,0.998548,0.000000,70.674273,13.622054
3200,26.666667,0.020295,0.001019,0.050136,0.998536,0.000000,70.715426,13.614507
3201,26.675000,0.020335,0.001025,0.050332,0.998525,0.000000,70.752124,13.607822
3202,26.683333,0.020376,0.001031,0.050528,0.998514,0.000000,70.788626,13.601357
3203,26.691667,0.020421,0.001038,0.050750,0.998502,0.000000,70.829008,13.594500
3204,26.700000,0.020461,0.001044,0.050949,0.998491,0.000000,70.864491,13.588306
3205,26.708333,0.020502,0.001050,0.051149,0.998480,0.000000,70.899837,13.581896
3206,26.716667,0.020547,0.001057,0.051375,0.998467,0.000000,70.939896,13.574288
3207,26.725000,0.020586,0.001063,0.051578,0.998456,0.000000,70.975626,13.567688
3208,26.733333,0.020626,0.001070,0.051781,0.998445,0.000000,71.011270,13.560847
3209,26.741667,0.020671,0.001077,0.052011,0.998432,0.000000,71.051868,13.552924
3210,26.750000,0.020710,0.001083,0.052217,0.998420,0.000000,71.088233,13.546099
3211,26.758333,0.020749,0.001090,0.052424,0.998409,0.000000,71.124385,13.539334
3212,26.766667,0.020793,0.001097,0.052659,0.998395,0.000000,71.164751,13.531874
3213,26.775000,0.020832,0.001103,0.052868,0.998384,0.000000,71.200506,13.525151
3214,26.783333,0.020871,0.001110,0.053079,0.998372,0.000000,71.235953,13.518566
3215,26.791667,0.020915,0.001117,0.053318,0.998358,0.000000,71.275431,13.511447
3216,26.800000,0.020954,0.001124,0.053532,0.998346,0.000000,71.310116,13.505098
3217,26.808333,0.020992,0.001130,0.053746,0.998333,0.000000,71.344898,13.498555
3218,26.816667,0.021035,0.001138,0.053990,0.998319,0.000000,71.384192,13.490690
3219,26.825000,0.021074,0.001144,0.054207,0.998307,0.000000,71.418743,13.483705
3220,26.833333,0.021112,0.001151,0.054426,0.998294,0.000000,71.453037,13.476498
3221,26.841667,0.021154,0.001159,0.054674,0.998279,0.000000,71.491252,13.467928
3222,26.850000,0.021192,0.001165,0.054895,0.998267,0.000000,71.525257,13.460064
3223,26.858333,0.021229,0.001172,0.055118,0.998253,0.000000,71.558869,13.452164
3224,26.866667,0.021271,0.001180,0.055371,0.998239,0.000000,71.596612,13.443020
3225,26.875000,0.021308,0.001187,0.055596,0.998225,0.000000,71.630157,13.434687
3226,26.883333,0.021344,0.001194,0.055823,0.998212,0.000000,71.663629,13.426297
3227,26.891667,0.021385,0.001201,0.056081,0.998196,0.000000,71.700787,13.417072
3228,26.900000,0.021420,0.001208,0.056311,0.998183,0.000000,71.733517,13.408969
3229,26.908333,0.021456,0.001215,0.056542,0.998169,0.000000,71.766094,13.401143
3230,26.916667,0.021495,0.001223,0.056804,0.998153,0.000000,71.802775,13.392345
3231,26.925000,0.021530,0.001230,0.057039,0.998139,0.000000,71.835204,13.384584
3232,26.933333,0.021565,0.001237,0.057275,0.998125,0.000000,71.867718,13.377075
3233,26.941667,0.021604,0.001245,0.057542,0.998109,0.000000,71.904411,13.369158
3234,26.950000,0.021638,0.001253,0.057781,0.998094,0.000000,71.936552,13.362357
3235,26.958333,0.021672,0.001260,0.058022,0.998079,0.000000,71.968166,13.355284
3236,26.966667,0.021710,0.001268,0.058294,0.998063,0.000000,72.003614,13.347165
3237,26.975000,0.021744,0.001275,0.058538,0.998048,0.000000,72.034649,13.340301
3238,26.983333,0.021777,0.001283,0.058783,0.998032,0.000000,72.065436,13.333424
3239,26.991667,0.021814,0.001291,0.059061,0.998015,0.000000,72.100178,13.325485
3240,27.000000,0.021847,0.001298,0.059310,0.998000,0.000000,72.131150,13.318664
3241,27.008333,0.021880,0.001306,0.059560,0.997984,0.000000,72.162060,13.311789
3242,27.016667,0.021917,0.001314,0.059843,0.997966,0.000000,72.196477,13.304039
3243,27.025000,0.021949,0.001322,0.060097,0.997950,0.000000,72.226897,13.297151
3244,27.033333,0.021981,0.001329,0.060352,0.997934,0.000000,72.257081,13.290339
3245,27.041667,0.022017,0.001338,0.060641,0.997916,0.000000,72.290843,13.282828
3246,27.050000,0.022049,0.001346,0.060899,0.997899,0.000000,72.321054,13.275691
3247,27.058333,0.022080,0.001353,0.061160,0.997883,0.000000,72.350910,13.268436
3248,27.066667,0.022115,0.001362,0.061455,0.997864,0.000000,72.384553,13.260200
3249,27.075000,0.022146,0.001370,0.061718,0.997847,0.000000,72.414349,13.252955
3250,27.083333,0.022177,0.001378,0.061984,0.997830,0.000000,72.444072,13.245854
3251,27.091667,0.022211,0.001386,0.062285,0.997810,0.000000,72.477800,13.238045
3252,27.100000,0.022241,0.001394,0.062554,0.997793,0.000000,72.507598,13.231193
3253,27.108333,0.022271,0.001402,0.062825,0.997775,0.000000,72.537258,13.224334
3254,27.116667,0.022305,0.001411,0.063132,0.997755,0.000000,72.570548,13.216293
3255,27.125000,0.022334,0.001419,0.063407,0.997737,0.000000,72.599624,13.209513
3256,27.133333,0.022364,0.001427,0.063683,0.997719,0.000000,72.628247,13.202326
3257,27.141667,0.022396,0.001437,0.063997,0.997698,0.000000,72.660185,13.193468
3258,27.150000,0.022425,0.001445,0.064277,0.997679,0.000000,72.688613,13.185371
3259,27.158333,0.022453,0.001453,0.064559,0.997660,0.000000,72.717005,13.177512
3260,27.166667,0.022484,0.001462,0.064879,0.997639,0.000000,72.748870,13.168411
3261,27.175000,0.022511,0.001470,0.065165,0.997619,0.000000,72.777132,13.160328
